Execution_Date,Signal_Date,Execution_Open,Execution_High,Execution_Low,Execution_Close,Signal,BUY_Probability,SELL_Probability,WAIT_Probability,BUY_Threshold,SELL_Threshold,True_Target
2023-10-17,2023-10-16,418.43931518310666,423.59235858221746,418.09128250171426,421.542724609375,WAIT,0.46466156757284727,0.2723755350819015,0.26296289734525186,0.55,0.4,-1
2023-10-18,2023-10-17,419.77355201420596,420.73067151213604,414.84288188055683,415.9256896972656,WAIT,0.4115972697552838,0.23692799685882956,0.35147473338588753,0.55,0.4,-1
2023-10-19,2023-10-18,416.64108906158174,418.44899434083845,411.5944086302288,412.2711486816406,WAIT,0.4018984604731915,0.23758863769102934,0.3605129018357793,0.5,0.45,-1
2023-10-20,2023-10-19,411.8361348739324,412.3775387523352,407.09880668145956,407.2051696777344,WAIT,0.47412014453910684,0.23839176510594057,0.2874880903549529,0.5,0.45,-1
2023-10-23,2023-10-20,405.67760643648245,410.35692908932583,403.92770652261123,406.4993896484375,WAIT,0.48163907201495254,0.23221587244909273,0.2861450555359547,0.5,0.45,-1
2023-10-24,2023-10-23,408.61664598235126,410.71460793995783,406.77006062450005,409.5641174316406,WAIT,0.49254099502052695,0.2470817515803193,0.26037725339915374,0.5,0.45,0
2023-10-25,2023-10-24,407.88192884542195,407.91093157015536,403.17360349885,403.6860046386719,WAIT,0.48573276124179393,0.27017194233320757,0.24409529642499841,0.5,0.45,0
2023-10-26,2023-10-25,402.6225515026816,403.47330792914914,397.9335809780985,398.8520202636719,WAIT,0.475898962921402,0.2615509707576204,0.26255006632097777,0.5,0.45,0
2023-10-27,2023-10-26,400.43759484678344,400.8339851009318,395.62293584989493,397.04412841796875,WAIT,0.4643381972339077,0.30730661718357066,0.2283551855825217,0.5,0.45,1
2023-10-30,2023-10-27,399.8286018197098,402.8450040171023,398.533097260794,401.79119873046875,WAIT,0.45113596390992106,0.3290163937592054,0.21984764233087378,0.5,0.45,1
2023-10-31,2023-10-30,402.36153498192397,404.63351364420447,400.4569438698378,404.3144836425781,WAIT,0.47559957024972366,0.3008196114166619,0.22358081833361504,0.5,0.45,1
2023-11-01,2023-10-31,405.28123407598383,409.43844855236455,404.74947812853236,408.6263427734375,WAIT,0.41166400716065593,0.37601063985140054,0.2123253529879431,0.5,0.45,1
2023-11-02,2023-11-01,412.41616442869764,416.612088488878,412.3968391143164,416.4573974609375,WAIT,0.3827460286011707,0.3764637133585388,0.24079025804029058,0.5,0.45,1
2023-11-03,2023-11-02,418.7584649834052,421.8038696197548,418.63277665324455,420.2569885253906,WAIT,0.3792905629708395,0.3724387112700849,0.2482707257590751,0.5,0.45,0
2023-11-06,2023-11-03,421.0109973746679,421.66841210779677,419.2804228673673,421.22369384765625,WAIT,0.34475386414599113,0.3481449626023951,0.3071011732516137,0.5,0.45,0
2023-11-07,2023-11-06,421.2237581486123,423.060666420668,420.0829448485705,422.4225769042969,WAIT,0.3271017760452171,0.2839773916145119,0.38892083234027064,0.5,0.45,0
2023-11-08,2023-11-07,423.0218997774992,423.54397827582386,420.4308916076277,422.73187255859375,WAIT,0.32021008562967346,0.24793048651636318,0.4318594278539633,0.5,0.45,1
2023-11-09,2023-11-08,423.8727442351021,423.91142437106953,419.00975716373983,419.4351501464844,WAIT,0.33684355439059754,0.23159265368285803,0.4315637919265445,0.5,0.45,1
2023-11-10,2023-11-09,421.50413223667414,426.28975929301595,419.4254952530958,425.9803771972656,WAIT,0.3229350643714463,0.21217918242497041,0.46488575320358316,0.5,0.45,1
2023-11-13,2023-11-10,424.64619358239656,426.6764433760795,423.86309048956497,425.5743103027344,WAIT,0.3558725216629683,0.24383616789807644,0.4002913104389559,0.5,0.45,1
2023-11-14,2023-11-13,431.50079597873554,435.1166069139446,431.2784220719966,433.8307800292969,WAIT,0.31271872569667825,0.23762472649848335,0.4496565478048386,0.5,0.45,1
2023-11-15,2023-11-14,435.16489156652574,436.39274237985995,433.8983901244557,434.7491760253906,WAIT,0.3197157309052582,0.195427855846626,0.48485641324811596,0.5,0.45,0
2023-11-16,2023-11-15,434.30447059030485,435.59997479434537,433.24098818272,435.28094482421875,WAIT,0.3407723640053437,0.2354813331851552,0.42374630280950093,0.5,0.45,0
2023-11-17,2023-11-16,435.2906012114316,436.43144390959674,434.37216191303287,435.8223571777344,WAIT,0.3494532742671811,0.24261003309580054,0.40793669263701776,0.55,0.45,0
2023-11-20,2023-11-17,435.5709613361329,440.01823251915994,435.56128392675316,439.1771240234375,WAIT,0.35360546243954005,0.2311393964259108,0.415255141134549,0.55,0.45,0
2023-11-21,2023-11-20,438.13299304399567,439.0514618608499,436.9534996970191,438.2200012207031,WAIT,0.32392727950113787,0.22131135759209566,0.45476136290676644,0.55,0.45,0
2023-11-22,2023-11-21,439.87318409093035,441.2266936036218,438.81937920232434,439.9118347167969,WAIT,0.32034575008755883,0.25325971444748047,0.4263945354649615,0.55,0.45,0
2023-11-24,2023-11-22,439.96030328520334,440.3760189003886,439.6315958566172,440.1826477050781,WAIT,0.28455598367384516,0.21710944512304725,0.49833457120310787,0.55,0.45,0
2023-11-27,2023-11-24,439.55423153875734,440.36633744385705,439.003150191057,439.389892578125,WAIT,0.2728662831111639,0.2380036415148808,0.48913007537395564,0.55,0.45,0
2023-11-28,2023-11-27,439.00310690168646,441.1203943936042,438.4423777026132,439.82489013671875,WAIT,0.2302046245998109,0.21198071203875038,0.557814663361439,0.55,0.45,0
2023-11-29,2023-11-28,441.97120588419773,443.1023712619962,439.1191726740231,439.5155334472656,WAIT,0.2169856491318402,0.19823230624993035,0.5847820446182295,0.55,0.45,0
2023-11-30,2023-11-29,440.3566875915756,441.59418651354116,438.28772794624956,441.2461242675781,WAIT,0.1912034895430418,0.19639275760576083,0.6124037528511972,0.55,0.45,0
2023-12-01,2023-11-30,440.6369649429203,444.38814123082403,440.0472330596215,443.8564147949219,WAIT,0.18296619074824272,0.22504797145301905,0.5919858377987383,0.55,0.45,0
2023-12-04,2023-12-01,440.4726841519421,443.87579870037587,439.25451058722007,441.5264892578125,WAIT,0.1942468416844711,0.2419795498180009,0.5637736084975282,0.55,0.45,0
2023-12-05,2023-12-04,440.14391844231596,442.3965419933345,439.7668535301099,441.4394226074219,WAIT,0.1871105920432633,0.23656872617914698,0.576320681777589,0.55,0.45,0
2023-12-06,2023-12-05,443.57606849081975,443.60507121667763,439.225482586349,439.6605529785156,WAIT,0.21349198465990235,0.2503648008550434,0.536143214485054,0.55,0.45,1
2023-12-07,2023-12-06,441.7391409339485,443.66305717468333,441.13973162302386,443.01531982421875,WAIT,0.20164083359220125,0.24385411691057113,0.554505049497227,0.55,0.45,1
2023-12-08,2023-12-07,442.27087844484373,445.451648340426,442.02917923250493,444.919921875,WAIT,0.2202397027463373,0.26431925783534826,0.5154410394183144,0.55,0.45,1
2023-12-11,2023-12-08,444.4268307846884,446.8244975103325,444.2141343049595,446.65045166015625,WAIT,0.20160202077171674,0.22841201205223408,0.569985967176049,0.55,0.45,1
2023-12-12,2023-12-11,446.30240990232363,448.78708475043413,445.30661038207074,448.6903991699219,WAIT,0.2005394125091847,0.27414006005916636,0.5253205274316486,0.55,0.45,1
2023-12-13,2023-12-12,449.0674408996175,455.12927578193285,448.709730800554,454.8778991699219,WAIT,0.21424203006647108,0.2478270257851423,0.5379309441483865,0.55,0.45,1
2023-12-14,2023-12-13,456.8115811946913,458.0007521228424,453.66949095366965,456.3378601074219,WAIT,0.19256521045122804,0.2517099245372167,0.5557248650115548,0.55,0.45,0
2023-12-15,2023-12-14,455.7417134699126,456.9163018501235,453.7420397034311,455.5863952636719,WAIT,0.1698463920392176,0.28957483660528,0.5405787713555023,0.55,0.45,0
2023-12-18,2023-12-15,457.1881698520897,459.1296032853033,456.13009218585904,458.149169921875,WAIT,0.17691238296600195,0.27937799619295917,0.5437096208410388,0.55,0.45,0
2023-12-19,2023-12-18,458.69273602664884,461.0127630324847,458.61509172941334,460.9350891113281,WAIT,0.25449947463237854,0.25397282206075505,0.49152770330686624,0.55,0.4,0
2023-12-20,2023-12-19,460.0808576886502,461.96405036999886,454.1206728290634,454.54779052734375,WAIT,0.2394725493036367,0.2668961062383056,0.4936313444580574,0.55,0.4,0
2023-12-21,2023-12-20,457.52788134560456,459.1295875723286,455.1108062836296,458.8577880859375,WAIT,0.2439883399106496,0.27397467722530594,0.48203698286404384,0.55,0.4,1
2023-12-22,2023-12-21,459.98371888478914,461.4592269639175,457.88699725724837,459.7798767089844,WAIT,0.359982661191997,0.27830652961763186,0.36171080919037063,0.55,0.4,0
2023-12-26,2023-12-22,460.1876248035588,462.62410332069675,460.1099508863103,461.7213439941406,WAIT,0.3020449301535721,0.28674769391911686,0.4112073759273116,0.55,0.4,0
2023-12-27,2023-12-26,461.5175394244562,462.70181495571654,460.9836571015111,462.55621337890625,WAIT,0.2801376571604768,0.2599698236445392,0.4598925191949839,0.55,0.4,0
2023-12-28,2023-12-27,462.9153345190397,463.5656980482324,462.31349497002446,462.73089599609375,WAIT,0.27061539219714276,0.25993195368543504,0.4694526541174224,0.55,0.4,-1
2023-12-29,2023-12-28,462.53673484415077,463.060930093317,459.44014657654174,461.39129638671875,WAIT,0.24231579311811186,0.27476181389963683,0.48292239298225154,0.55,0.4,-1
2024-01-02,2023-12-29,458.333531951908,459.7993234289346,456.71242227128295,458.8091735839844,WAIT,0.21326516403085377,0.2283569625115929,0.5583778734575532,0.55,0.4,0
2024-01-03,2024-01-02,456.6542463475319,457.39200051317124,454.4604467676884,455.0622863769531,WAIT,0.26301109549269525,0.2478563113662751,0.48913259314102936,0.55,0.4,0
2024-01-04,2024-01-03,454.5865557790852,457.1686653982138,453.3731600721968,453.596435546875,WAIT,0.30581540661753676,0.30960193197692654,0.38458266140553654,0.55,0.4,1
2024-01-05,2024-01-04,453.8003122508208,456.66393818647634,452.7713549830218,454.2177429199219,WAIT,0.36006199911264564,0.34301786562609493,0.2969201352612593,0.55,0.4,1
2024-01-08,2024-01-05,454.71278328613425,460.84771948944723,454.5865853845721,460.7021179199219,WAIT,0.35511062429374896,0.3546743451859435,0.29021503052030745,0.55,0.4,1
2024-01-09,2024-01-08,458.05202403896755,461.02241437904433,457.54726208619434,460.003173828125,WAIT,0.3244370789509263,0.3713480188147223,0.3042149022343521,0.55,0.4,0
2024-01-10,2024-01-09,460.275022232607,463.4686883884697,459.99350610212235,462.604736328125,WAIT,0.33622606703854563,0.3143315986804472,0.3494423342810078,0.55,0.4,0
2024-01-11,2024-01-10,463.6045274671268,464.1190060691037,458.43062113494074,462.4008483886719,WAIT,0.32602294539058313,0.3192273188318333,0.35474973577758406,0.55,0.4,0
2024-01-12,2024-01-11,463.84719564870727,464.58494971105563,461.31363965656635,462.7211608886719,WAIT,0.28371573241189535,0.31700140346153044,0.399282864126575,0.55,0.4,0
