Date,Cash,Position_Value,Total_Equity,Signal,In_Position
2022-07-06,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-07-07,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-07-08,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-07-11,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-12,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-13,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-14,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-15,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-18,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-19,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-20,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-21,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-22,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-07-25,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-07-26,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-27,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-28,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-07-29,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-01,10316.580090188794,0.0,10316.580090188794,SELL,False
2022-08-02,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-03,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-04,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-05,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-08,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-09,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-10,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-11,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-12,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-15,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-16,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-17,10316.580090188794,0.0,10316.580090188794,WAIT,False
2022-08-18,7737.435067641596,2584.59316743839,10322.028235079986,BUY,True
2022-08-19,7737.435067641596,2549.860964564844,10287.29603220644,BUY,True
2022-08-22,7678.653886001147,2536.082607329815,10214.736493330962,BUY,True
2022-08-23,7678.653886001147,2529.947056932406,10208.600942933554,BUY,True
2022-08-24,7678.653886001147,2538.045620009277,10216.699506010424,BUY,True
2022-08-25,7678.653886001147,2573.8768234762138,10252.53070947736,BUY,True
2022-08-26,7678.653886001147,2486.7530744730216,10165.406960474169,BUY,True
2022-08-29,7620.319264142439,2542.0593845585413,10162.37864870098,BUY,True
2022-08-30,7620.319264142439,2514.152803447626,10134.472067590064,BUY,True
2022-08-31,7620.319264142439,2495.0227102800663,10115.341974422507,BUY,True
2022-09-01,7562.427809557308,2542.695124639795,10105.122934197103,BUY,True
2022-09-02,7562.427809557308,2515.883944001887,10078.311753559195,BUY,True
2022-09-06,7562.427809557308,2506.3911956025504,10068.819005159858,BUY,True
2022-09-07,7562.427809557308,2551.418252128008,10113.846061685315,BUY,True
2022-09-08,7562.427809557308,2568.0950926920805,10130.522902249388,BUY,True
2022-09-09,7627.227708811594,2566.0068165743337,10193.234525385928,BUY,True
2022-09-12,7627.227708811594,2593.5855139456767,10220.813222757271,BUY,True
2022-09-13,7627.227708811594,2480.8096722847386,10108.037381096332,BUY,True
2022-09-14,7627.227708811594,2490.275773325915,10117.503482137508,BUY,True
2022-09-15,7569.283770872819,2504.108424862721,10073.392195735541,BUY,True
2022-09-16,7569.283770872819,2485.0049480972443,10054.288718970063,BUY,True
2022-09-19,7569.283770872819,2504.276223996614,10073.559994869433,BUY,True
2022-09-20,7569.283770872819,2475.530909806062,10044.81468067888,BUY,True
2022-09-21,7511.780032187566,2446.643548096955,9958.423580284521,BUY,True
2022-09-22,7454.713148568507,2468.591133719569,9923.304282288076,BUY,True
2022-09-23,7398.079801234062,2447.7910349716676,9845.87083620573,BUY,True
2022-09-26,7398.079801234062,2423.575477249823,9821.655278483886,BUY,True
2022-09-27,7398.079801234062,2417.3883841216843,9815.468185355747,BUY,True
2022-09-28,7398.079801234062,2464.954368744271,9863.034169978333,BUY,True
2022-09-29,7398.079801234062,2413.4635142402462,9811.543315474308,BUY,True
2022-09-30,7341.876696615384,2415.31695712399,9757.193653739374,BUY,True
2022-10-03,7341.876696615384,2479.084706555082,9820.961403170466,BUY,True
2022-10-04,7341.876696615384,2555.90243265596,9897.779129271345,BUY,True
2022-10-05,7341.876696615384,2549.9522156809544,9891.82891229634,BUY,True
2022-10-06,7341.876696615384,2523.6475908348816,9865.524287450266,WAIT,True
2022-10-07,7345.795127991663,2406.863937108414,9752.659065100077,BUY,True
2022-10-10,7289.989229274943,2402.969854708227,9692.959083983169,BUY,True
2022-10-11,7289.989229274943,2387.752518968737,9677.74174824368,BUY,True
2022-10-12,7289.989229274943,2379.8763471659,9669.865576440843,BUY,True
2022-10-13,7234.6072871588785,2526.51717973325,9761.124466892128,BUY,True
2022-10-14,9715.43979163267,0.0,9715.43979163267,BUY,False
2022-10-17,7286.579843724503,2446.875569385979,9733.455413110481,BUY,True
2022-10-18,7286.579843724503,2475.6253180073672,9762.20516173187,BUY,True
2022-10-19,9747.192305304394,0.0,9747.192305304394,SELL,False
2022-10-20,9747.192305304394,0.0,9747.192305304394,SELL,False
2022-10-21,9747.192305304394,0.0,9747.192305304394,SELL,False
2022-10-24,7310.394228978295,2455.379858526192,9765.774087504487,BUY,True
2022-10-25,9764.51886625437,0.0,9764.51886625437,SELL,False
2022-10-26,7323.389149690777,2442.955444138286,9766.344593829064,BUY,True
2022-10-27,7323.389149690777,2429.9100981896377,9753.299247880415,BUY,True
2022-10-28,9751.866599867953,0.0,9751.866599867953,SELL,False
2022-10-31,9751.866599867953,0.0,9751.866599867953,SELL,False
2022-11-01,7313.899949900965,2402.126687363482,9716.026637264447,BUY,True
2022-11-02,7258.336358388171,2361.827271984136,9620.163630372306,BUY,True
2022-11-03,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-04,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-07,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-08,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-09,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-10,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-11,9604.259843562308,0.0,9604.259843562308,SELL,False
2022-11-14,7203.194882671731,2391.025615463211,9594.220498134942,BUY,True
2022-11-15,7203.194882671731,2411.419005274198,9614.613887945929,BUY,True
2022-11-16,7203.194882671731,2393.0226961927888,9596.21757886452,WAIT,True
2022-11-17,7203.194882671731,2385.7008429437765,9588.895725615508,WAIT,True
2022-11-18,7203.194882671731,2396.5323817380468,9599.727264409777,WAIT,True
2022-11-21,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-11-22,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-11-23,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-11-25,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-11-28,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-11-29,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-11-30,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-01,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-02,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-12-05,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-12-06,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-12-07,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-12-08,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-09,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-12,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-13,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-14,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-15,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-12-16,9590.297384910908,0.0,9590.297384910908,WAIT,False
2022-12-19,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-20,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-21,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-22,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-23,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-27,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-28,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-29,9590.297384910908,0.0,9590.297384910908,SELL,False
2022-12-30,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-03,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-04,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-05,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-06,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-09,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-10,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-11,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-12,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-13,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-17,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-18,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-19,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-20,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-23,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-01-24,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-25,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-26,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-27,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-30,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-01-31,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-01,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-02,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-03,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-06,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-07,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-08,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-09,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-10,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-13,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-14,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-15,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-16,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-17,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-02-21,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-22,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-23,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-24,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-27,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-02-28,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-01,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-02,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-03,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-06,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-07,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-08,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-09,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-10,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-13,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-14,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-15,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-16,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-03-17,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-20,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-21,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-22,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-23,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-24,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-27,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-28,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-29,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-30,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-03-31,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-03,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-04,9590.297384910908,0.0,9590.297384910908,SELL,False
2023-04-05,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-06,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-10,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-11,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-12,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-13,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-14,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-17,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-18,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-19,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-20,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-21,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-24,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-25,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-26,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-27,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-04-28,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-01,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-02,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-03,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-04,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-05,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-08,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-09,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-10,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-11,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-12,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-15,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-16,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-17,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-18,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-19,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-22,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-23,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-24,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-25,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-26,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-30,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-05-31,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-01,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-02,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-05,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-06,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-07,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-08,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-09,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-12,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-13,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-14,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-15,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-16,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-20,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-21,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-22,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-23,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-26,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-27,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-28,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-29,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-06-30,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-03,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-05,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-06,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-07,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-10,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-11,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-12,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-13,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-14,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-17,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-18,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-19,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-20,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-21,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-24,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-25,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-26,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-27,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-28,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-07-31,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-08-01,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-08-02,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-08-03,9590.297384910908,0.0,9590.297384910908,WAIT,False
2023-08-04,7192.723038683181,2376.0624818066713,9568.785520489851,BUY,True
2023-08-07,7192.723038683181,2396.8020906211505,9589.525129304331,WAIT,True
2023-08-08,7192.723038683181,2386.379055034186,9579.102093717367,WAIT,True
2023-08-09,7192.723038683181,2370.4255357081406,9563.148574391322,BUY,True
2023-08-10,7192.723038683181,2371.276055412037,9563.999094095218,BUY,True
2023-08-11,9561.905678829899,0.0,9561.905678829899,WAIT,False
2023-08-14,9561.905678829899,0.0,9561.905678829899,WAIT,False
2023-08-15,9561.905678829899,0.0,9561.905678829899,WAIT,False
2023-08-16,9561.905678829899,0.0,9561.905678829899,WAIT,False
2023-08-17,7171.429259122424,2363.3787279504277,9534.80798707285,BUY,True
2023-08-18,7171.429259122424,2364.5165678376334,9535.945826960058,WAIT,True
2023-08-21,7171.429259122424,2379.9006573034108,9551.329916425835,WAIT,True
2023-08-22,7171.429259122424,2373.454556684683,9544.883815807107,WAIT,True
2023-08-23,7171.429259122424,2399.889128867424,9571.318387989848,WAIT,True
2023-08-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-08-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-08-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-08-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-08-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-08-31,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-09-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-04,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-23,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-10-31,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-11-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-04,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2023-12-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-04,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-23,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-01-31,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
