Stop_Loss,Take_Profit,Max_Holding_Days,Min_BUY_Confidence,Regime_Filter,Use_Model_SELL,Ending_Capital,Net_Profit,Total_Return,Annualised_Return,Sharpe_Ratio,Maximum_Drawdown,Total_Trades,Win_Rate,Profit_Factor,Expectancy,Selection_Score
0.03,0.08,7,0.5,ABOVE_SMA200,True,9782.13418658256,-217.86581341744022,-0.02178658134174405,-0.0064188790241707094,-0.5263857264732752,-0.03594785968820813,11,0.2727272727272727,0.5062723918356479,-19.80598303794936,-999989.0
0.03,0.1,7,0.5,ABOVE_SMA200,True,9782.13418658256,-217.86581341744022,-0.02178658134174405,-0.0064188790241707094,-0.5263857264732752,-0.03594785968820813,11,0.2727272727272727,0.5062723918356479,-19.80598303794936,-999989.0
0.03,0.06,10,0.5,ABOVE_SMA200,False,9834.455236043194,-165.5447639568065,-0.01655447639568064,-0.004868209490440978,-0.36491799780184453,-0.03891588060613005,10,0.4,0.638697690892186,-16.554476395680876,-999990.0
0.03,0.08,10,0.5,ABOVE_SMA200,False,9834.455236043194,-165.5447639568065,-0.01655447639568064,-0.004868209490440978,-0.36491799780184453,-0.03891588060613005,10,0.4,0.638697690892186,-16.554476395680876,-999990.0
0.03,0.1,10,0.5,ABOVE_SMA200,False,9834.455236043194,-165.5447639568065,-0.01655447639568064,-0.004868209490440978,-0.36491799780184453,-0.03891588060613005,10,0.4,0.638697690892186,-16.554476395680876,-999990.0
0.03,0.06,10,0.5,ABOVE_SMA200,True,9812.183571671916,-187.81642832808393,-0.018781642832808365,-0.005527572455856555,-0.43734810722681855,-0.03891588060613027,10,0.3,0.6039134313957095,-18.781642832808302,-999990.0
0.03,0.08,10,0.5,ABOVE_SMA200,True,9812.183571671916,-187.81642832808393,-0.018781642832808365,-0.005527572455856555,-0.43734810722681855,-0.03891588060613027,10,0.3,0.6039134313957095,-18.781642832808302,-999990.0
0.03,0.1,10,0.5,ABOVE_SMA200,True,9812.183571671916,-187.81642832808393,-0.018781642832808365,-0.005527572455856555,-0.43734810722681855,-0.03891588060613027,10,0.3,0.6039134313957095,-18.781642832808302,-999990.0
0.04,0.06,10,0.5,ABOVE_SMA200,False,9913.447068307532,-86.55293169246761,-0.008655293169246736,-0.002538105194505924,-0.1891249141450074,-0.03276028034685474,9,0.4444444444444444,0.7716883460216465,-9.61699241027433,-999991.0
0.04,0.08,10,0.5,ABOVE_SMA200,False,9913.447068307532,-86.55293169246761,-0.008655293169246736,-0.002538105194505924,-0.1891249141450074,-0.03276028034685474,9,0.4444444444444444,0.7716883460216465,-9.61699241027433,-999991.0
0.04,0.1,10,0.5,ABOVE_SMA200,False,9913.447068307532,-86.55293169246761,-0.008655293169246736,-0.002538105194505924,-0.1891249141450074,-0.03276028034685474,9,0.4444444444444444,0.7716883460216465,-9.61699241027433,-999991.0
0.04,0.06,10,0.5,ABOVE_SMA200,True,9890.996514558652,-109.00348544134795,-0.010900348544134797,-0.003199012060430828,-0.253424463972765,-0.03258051150706509,9,0.3333333333333333,0.72423047213412,-12.111498382371943,-999991.0
0.04,0.08,10,0.5,ABOVE_SMA200,True,9890.996514558652,-109.00348544134795,-0.010900348544134797,-0.003199012060430828,-0.253424463972765,-0.03258051150706509,9,0.3333333333333333,0.72423047213412,-12.111498382371943,-999991.0
0.04,0.1,10,0.5,ABOVE_SMA200,True,9890.996514558652,-109.00348544134795,-0.010900348544134797,-0.003199012060430828,-0.253424463972765,-0.03258051150706509,9,0.3333333333333333,0.72423047213412,-12.111498382371943,-999991.0
0.04,0.06,7,0.5,ABOVE_SMA200,False,9888.934394245734,-111.06560575426556,-0.011106560575426583,-0.0032597706558731288,-0.2639169865496335,-0.02930966836187643,9,0.4444444444444444,0.6888721439144626,-12.340622861585011,-999991.0
0.04,0.08,7,0.5,ABOVE_SMA200,False,9888.934394245734,-111.06560575426556,-0.011106560575426583,-0.0032597706558731288,-0.2639169865496335,-0.02930966836187643,9,0.4444444444444444,0.6888721439144626,-12.340622861585011,-999991.0
0.04,0.1,7,0.5,ABOVE_SMA200,False,9888.934394245734,-111.06560575426556,-0.011106560575426583,-0.0032597706558731288,-0.2639169865496335,-0.02930966836187643,9,0.4444444444444444,0.6888721439144626,-12.340622861585011,-999991.0
0.04,0.06,7,0.5,ABOVE_SMA200,True,9850.619935338036,-149.38006466196384,-0.014938006466196363,-0.004390307561964901,-0.3745611411225543,-0.02930966836187654,9,0.3333333333333333,0.5990433520204369,-16.597784962440276,-999991.0
0.04,0.08,7,0.5,ABOVE_SMA200,True,9850.619935338036,-149.38006466196384,-0.014938006466196363,-0.004390307561964901,-0.3745611411225543,-0.02930966836187654,9,0.3333333333333333,0.5990433520204369,-16.597784962440276,-999991.0
0.04,0.1,7,0.5,ABOVE_SMA200,True,9850.619935338036,-149.38006466196384,-0.014938006466196363,-0.004390307561964901,-0.3745611411225543,-0.02930966836187654,9,0.3333333333333333,0.5990433520204369,-16.597784962440276,-999991.0
0.05,0.06,7,0.5,ABOVE_SMA200,False,9878.30344848148,-121.69655151852021,-0.012169655151851977,-0.0035731446367205377,-0.2913014418234698,-0.03176016381302038,8,0.5,0.5656436680401313,-15.212068939814742,-999992.0
0.05,0.08,7,0.5,ABOVE_SMA200,False,9878.30344848148,-121.69655151852021,-0.012169655151851977,-0.0035731446367205377,-0.2913014418234698,-0.03176016381302038,8,0.5,0.5656436680401313,-15.212068939814742,-999992.0
0.05,0.1,7,0.5,ABOVE_SMA200,False,9878.30344848148,-121.69655151852021,-0.012169655151851977,-0.0035731446367205377,-0.2913014418234698,-0.03176016381302038,8,0.5,0.5656436680401313,-15.212068939814742,-999992.0
0.05,0.06,10,0.5,ABOVE_SMA200,False,9860.3632210264,-139.63677897359958,-0.013963677897359972,-0.004102519793047765,-0.3083767355525086,-0.03793958934084285,8,0.5,0.5723003680094663,-17.454597371699663,-999992.0
0.05,0.08,10,0.5,ABOVE_SMA200,False,9860.3632210264,-139.63677897359958,-0.013963677897359972,-0.004102519793047765,-0.3083767355525086,-0.03793958934084285,8,0.5,0.5723003680094663,-17.454597371699663,-999992.0
0.05,0.1,10,0.5,ABOVE_SMA200,False,9860.3632210264,-139.63677897359958,-0.013963677897359972,-0.004102519793047765,-0.3083767355525086,-0.03793958934084285,8,0.5,0.5723003680094663,-17.454597371699663,-999992.0
0.05,0.06,7,0.5,ABOVE_SMA200,True,9840.030178939434,-159.96982106056566,-0.0159969821060566,-0.004703326103310146,-0.40382073971238724,-0.03176016381302038,8,0.375,0.4596638086708191,-19.99622763257082,-999992.0
0.05,0.08,7,0.5,ABOVE_SMA200,True,9840.030178939434,-159.96982106056566,-0.0159969821060566,-0.004703326103310146,-0.40382073971238724,-0.03176016381302038,8,0.375,0.4596638086708191,-19.99622763257082,-999992.0
0.05,0.1,7,0.5,ABOVE_SMA200,True,9840.030178939434,-159.96982106056566,-0.0159969821060566,-0.004703326103310146,-0.40382073971238724,-0.03176016381302038,8,0.375,0.4596638086708191,-19.99622763257082,-999992.0
0.05,0.06,10,0.5,ABOVE_SMA200,True,9838.032883964854,-161.96711603514632,-0.016196711603514657,-0.004762390095716662,-0.378488269860829,-0.03745882260560951,8,0.375,0.527479593617514,-20.245889504393233,-999992.0
0.05,0.08,10,0.5,ABOVE_SMA200,True,9838.032883964854,-161.96711603514632,-0.016196711603514657,-0.004762390095716662,-0.378488269860829,-0.03745882260560951,8,0.375,0.527479593617514,-20.245889504393233,-999992.0
0.05,0.1,10,0.5,ABOVE_SMA200,True,9838.032883964854,-161.96711603514632,-0.016196711603514657,-0.004762390095716662,-0.378488269860829,-0.03745882260560951,8,0.375,0.527479593617514,-20.245889504393233,-999992.0
0.03,0.06,5,0.55,ABOVE_SMA200,True,9898.319724963225,-101.68027503677513,-0.010168027503677513,-0.0029833124015655743,-0.30402383468291516,-0.025029038078002053,7,0.2857142857142857,0.42245279753396836,-14.52575357668177,-999993.0
0.03,0.06,5,0.55,ABOVE_SMA200,False,9898.319724963225,-101.68027503677513,-0.010168027503677513,-0.0029833124015655743,-0.30402383468291516,-0.025029038078002053,7,0.2857142857142857,0.42245279753396836,-14.52575357668177,-999993.0
0.03,0.08,5,0.55,ABOVE_SMA200,True,9898.319724963225,-101.68027503677513,-0.010168027503677513,-0.0029833124015655743,-0.30402383468291516,-0.025029038078002053,7,0.2857142857142857,0.42245279753396836,-14.52575357668177,-999993.0
0.03,0.08,5,0.55,ABOVE_SMA200,False,9898.319724963225,-101.68027503677513,-0.010168027503677513,-0.0029833124015655743,-0.30402383468291516,-0.025029038078002053,7,0.2857142857142857,0.42245279753396836,-14.52575357668177,-999993.0
0.03,0.1,5,0.55,ABOVE_SMA200,True,9898.319724963225,-101.68027503677513,-0.010168027503677513,-0.0029833124015655743,-0.30402383468291516,-0.025029038078002053,7,0.2857142857142857,0.42245279753396836,-14.52575357668177,-999993.0
0.03,0.1,5,0.55,ABOVE_SMA200,False,9898.319724963225,-101.68027503677513,-0.010168027503677513,-0.0029833124015655743,-0.30402383468291516,-0.025029038078002053,7,0.2857142857142857,0.42245279753396836,-14.52575357668177,-999993.0
0.04,0.06,5,0.55,ABOVE_SMA200,True,9875.018744995006,-124.98125500499373,-0.012498125500499335,-0.003670017828814931,-0.3668447269402952,-0.027324152752470132,7,0.2857142857142857,0.3730487248390294,-17.854465000713326,-999993.0
0.04,0.06,5,0.55,ABOVE_SMA200,False,9875.018744995006,-124.98125500499373,-0.012498125500499335,-0.003670017828814931,-0.3668447269402952,-0.027324152752470132,7,0.2857142857142857,0.3730487248390294,-17.854465000713326,-999993.0
0.04,0.08,5,0.55,ABOVE_SMA200,True,9875.018744995006,-124.98125500499373,-0.012498125500499335,-0.003670017828814931,-0.3668447269402952,-0.027324152752470132,7,0.2857142857142857,0.3730487248390294,-17.854465000713326,-999993.0
0.04,0.08,5,0.55,ABOVE_SMA200,False,9875.018744995006,-124.98125500499373,-0.012498125500499335,-0.003670017828814931,-0.3668447269402952,-0.027324152752470132,7,0.2857142857142857,0.3730487248390294,-17.854465000713326,-999993.0
0.04,0.1,5,0.55,ABOVE_SMA200,True,9875.018744995006,-124.98125500499373,-0.012498125500499335,-0.003670017828814931,-0.3668447269402952,-0.027324152752470132,7,0.2857142857142857,0.3730487248390294,-17.854465000713326,-999993.0
0.04,0.1,5,0.55,ABOVE_SMA200,False,9875.018744995006,-124.98125500499373,-0.012498125500499335,-0.003670017828814931,-0.3668447269402952,-0.027324152752470132,7,0.2857142857142857,0.3730487248390294,-17.854465000713326,-999993.0
0.05,0.06,5,0.55,ABOVE_SMA200,True,9850.089385212741,-149.91061478725896,-0.014991061478725864,-0.004405984221473869,-0.43766857546471266,-0.029779660612629044,7,0.2857142857142857,0.3315550213981391,-21.415802112465176,-999993.0
0.05,0.06,5,0.55,ABOVE_SMA200,False,9850.089385212741,-149.91061478725896,-0.014991061478725864,-0.004405984221473869,-0.43766857546471266,-0.029779660612629044,7,0.2857142857142857,0.3315550213981391,-21.415802112465176,-999993.0
0.05,0.08,5,0.55,ABOVE_SMA200,True,9850.089385212741,-149.91061478725896,-0.014991061478725864,-0.004405984221473869,-0.43766857546471266,-0.029779660612629044,7,0.2857142857142857,0.3315550213981391,-21.415802112465176,-999993.0
0.05,0.08,5,0.55,ABOVE_SMA200,False,9850.089385212741,-149.91061478725896,-0.014991061478725864,-0.004405984221473869,-0.43766857546471266,-0.029779660612629044,7,0.2857142857142857,0.3315550213981391,-21.415802112465176,-999993.0
0.05,0.1,5,0.55,ABOVE_SMA200,True,9850.089385212741,-149.91061478725896,-0.014991061478725864,-0.004405984221473869,-0.43766857546471266,-0.029779660612629044,7,0.2857142857142857,0.3315550213981391,-21.415802112465176,-999993.0
0.05,0.1,5,0.55,ABOVE_SMA200,False,9850.089385212741,-149.91061478725896,-0.014991061478725864,-0.004405984221473869,-0.43766857546471266,-0.029779660612629044,7,0.2857142857142857,0.3315550213981391,-21.415802112465176,-999993.0
0.03,0.06,7,0.55,ABOVE_SMA200,True,9732.694023879474,-267.3059761205259,-0.026730597612052542,-0.007889568794686386,-0.7861118985846788,-0.03594785968820835,7,0.14285714285714285,0.22823301182036818,-38.18656801721779,-999993.0
0.03,0.06,7,0.55,ABOVE_SMA200,False,9732.694023879474,-267.3059761205259,-0.026730597612052542,-0.007889568794686386,-0.7861118985846788,-0.03594785968820835,7,0.14285714285714285,0.22823301182036818,-38.18656801721779,-999993.0
0.03,0.08,7,0.55,ABOVE_SMA200,True,9732.694023879474,-267.3059761205259,-0.026730597612052542,-0.007889568794686386,-0.7861118985846788,-0.03594785968820835,7,0.14285714285714285,0.22823301182036818,-38.18656801721779,-999993.0
0.03,0.08,7,0.55,ABOVE_SMA200,False,9732.694023879474,-267.3059761205259,-0.026730597612052542,-0.007889568794686386,-0.7861118985846788,-0.03594785968820835,7,0.14285714285714285,0.22823301182036818,-38.18656801721779,-999993.0
0.03,0.1,7,0.55,ABOVE_SMA200,True,9732.694023879474,-267.3059761205259,-0.026730597612052542,-0.007889568794686386,-0.7861118985846788,-0.03594785968820835,7,0.14285714285714285,0.22823301182036818,-38.18656801721779,-999993.0
0.03,0.1,7,0.55,ABOVE_SMA200,False,9732.694023879474,-267.3059761205259,-0.026730597612052542,-0.007889568794686386,-0.7861118985846788,-0.03594785968820835,7,0.14285714285714285,0.22823301182036818,-38.18656801721779,-999993.0
0.03,0.06,10,0.55,ABOVE_SMA200,True,9651.198494544655,-348.80150545534525,-0.034880150545534505,-0.010325387457387092,-0.9907548054523054,-0.042523087818748584,6,0.16666666666666666,0.07012457120872763,-58.13358424255739,-999994.0
0.03,0.06,10,0.55,ABOVE_SMA200,False,9651.198494544655,-348.80150545534525,-0.034880150545534505,-0.010325387457387092,-0.9907548054523054,-0.042523087818748584,6,0.16666666666666666,0.07012457120872763,-58.13358424255739,-999994.0
0.03,0.08,10,0.55,ABOVE_SMA200,True,9651.198494544655,-348.80150545534525,-0.034880150545534505,-0.010325387457387092,-0.9907548054523054,-0.042523087818748584,6,0.16666666666666666,0.07012457120872763,-58.13358424255739,-999994.0
0.03,0.08,10,0.55,ABOVE_SMA200,False,9651.198494544655,-348.80150545534525,-0.034880150545534505,-0.010325387457387092,-0.9907548054523054,-0.042523087818748584,6,0.16666666666666666,0.07012457120872763,-58.13358424255739,-999994.0
0.03,0.1,10,0.55,ABOVE_SMA200,True,9651.198494544655,-348.80150545534525,-0.034880150545534505,-0.010325387457387092,-0.9907548054523054,-0.042523087818748584,6,0.16666666666666666,0.07012457120872763,-58.13358424255739,-999994.0
0.03,0.1,10,0.55,ABOVE_SMA200,False,9651.198494544655,-348.80150545534525,-0.034880150545534505,-0.010325387457387092,-0.9907548054523054,-0.042523087818748584,6,0.16666666666666666,0.07012457120872763,-58.13358424255739,-999994.0
0.04,0.06,7,0.55,ABOVE_SMA200,True,9825.575717279824,-174.42428272017605,-0.017442428272017585,-0.005130964975380348,-0.5572366005520223,-0.029309668361876207,5,0.2,0.311865492199164,-34.884856544035664,-999995.0
0.04,0.06,7,0.55,ABOVE_SMA200,False,9825.575717279824,-174.42428272017605,-0.017442428272017585,-0.005130964975380348,-0.5572366005520223,-0.029309668361876207,5,0.2,0.311865492199164,-34.884856544035664,-999995.0
0.04,0.08,7,0.55,ABOVE_SMA200,True,9825.575717279824,-174.42428272017605,-0.017442428272017585,-0.005130964975380348,-0.5572366005520223,-0.029309668361876207,5,0.2,0.311865492199164,-34.884856544035664,-999995.0
0.04,0.08,7,0.55,ABOVE_SMA200,False,9825.575717279824,-174.42428272017605,-0.017442428272017585,-0.005130964975380348,-0.5572366005520223,-0.029309668361876207,5,0.2,0.311865492199164,-34.884856544035664,-999995.0
0.04,0.1,7,0.55,ABOVE_SMA200,True,9825.575717279824,-174.42428272017605,-0.017442428272017585,-0.005130964975380348,-0.5572366005520223,-0.029309668361876207,5,0.2,0.311865492199164,-34.884856544035664,-999995.0
0.04,0.1,7,0.55,ABOVE_SMA200,False,9825.575717279824,-174.42428272017605,-0.017442428272017585,-0.005130964975380348,-0.5572366005520223,-0.029309668361876207,5,0.2,0.311865492199164,-34.884856544035664,-999995.0
0.05,0.06,7,0.55,ABOVE_SMA200,True,9800.77117579497,-199.22882420503083,-0.019922882420503107,-0.005865852199470001,-0.6298556924888647,-0.03176016381302016,5,0.2,0.2840671667956389,-39.84576484100635,-999995.0
0.05,0.06,7,0.55,ABOVE_SMA200,False,9800.77117579497,-199.22882420503083,-0.019922882420503107,-0.005865852199470001,-0.6298556924888647,-0.03176016381302016,5,0.2,0.2840671667956389,-39.84576484100635,-999995.0
0.05,0.08,7,0.55,ABOVE_SMA200,True,9800.77117579497,-199.22882420503083,-0.019922882420503107,-0.005865852199470001,-0.6298556924888647,-0.03176016381302016,5,0.2,0.2840671667956389,-39.84576484100635,-999995.0
0.05,0.08,7,0.55,ABOVE_SMA200,False,9800.77117579497,-199.22882420503083,-0.019922882420503107,-0.005865852199470001,-0.6298556924888647,-0.03176016381302016,5,0.2,0.2840671667956389,-39.84576484100635,-999995.0
0.05,0.1,7,0.55,ABOVE_SMA200,True,9800.77117579497,-199.22882420503083,-0.019922882420503107,-0.005865852199470001,-0.6298556924888647,-0.03176016381302016,5,0.2,0.2840671667956389,-39.84576484100635,-999995.0
0.05,0.1,7,0.55,ABOVE_SMA200,False,9800.77117579497,-199.22882420503083,-0.019922882420503107,-0.005865852199470001,-0.6298556924888647,-0.03176016381302016,5,0.2,0.2840671667956389,-39.84576484100635,-999995.0
0.04,0.06,10,0.55,ABOVE_SMA200,True,9753.27840730291,-246.72159269708936,-0.024672159269708893,-0.007276607073644081,-0.7219126684522255,-0.036211497064001286,5,0.2,0.09634301784606043,-49.3443185394176,-999995.0
0.04,0.06,10,0.55,ABOVE_SMA200,False,9753.27840730291,-246.72159269708936,-0.024672159269708893,-0.007276607073644081,-0.7219126684522255,-0.036211497064001286,5,0.2,0.09634301784606043,-49.3443185394176,-999995.0
0.04,0.08,10,0.55,ABOVE_SMA200,True,9753.27840730291,-246.72159269708936,-0.024672159269708893,-0.007276607073644081,-0.7219126684522255,-0.036211497064001286,5,0.2,0.09634301784606043,-49.3443185394176,-999995.0
0.04,0.08,10,0.55,ABOVE_SMA200,False,9753.27840730291,-246.72159269708936,-0.024672159269708893,-0.007276607073644081,-0.7219126684522255,-0.036211497064001286,5,0.2,0.09634301784606043,-49.3443185394176,-999995.0
0.04,0.1,10,0.55,ABOVE_SMA200,True,9753.27840730291,-246.72159269708936,-0.024672159269708893,-0.007276607073644081,-0.7219126684522255,-0.036211497064001286,5,0.2,0.09634301784606043,-49.3443185394176,-999995.0
0.04,0.1,10,0.55,ABOVE_SMA200,False,9753.27840730291,-246.72159269708936,-0.024672159269708893,-0.007276607073644081,-0.7219126684522255,-0.036211497064001286,5,0.2,0.09634301784606043,-49.3443185394176,-999995.0
0.05,0.06,10,0.55,ABOVE_SMA200,True,9704.096509617912,-295.9034903820884,-0.029590349038208896,-0.008742669973586192,-0.8458599728830425,-0.041071498548823304,5,0.2,0.08163718137412454,-59.18069807641787,-999995.0
0.05,0.06,10,0.55,ABOVE_SMA200,False,9704.096509617912,-295.9034903820884,-0.029590349038208896,-0.008742669973586192,-0.8458599728830425,-0.041071498548823304,5,0.2,0.08163718137412454,-59.18069807641787,-999995.0
0.05,0.08,10,0.55,ABOVE_SMA200,True,9704.096509617912,-295.9034903820884,-0.029590349038208896,-0.008742669973586192,-0.8458599728830425,-0.041071498548823304,5,0.2,0.08163718137412454,-59.18069807641787,-999995.0
0.05,0.08,10,0.55,ABOVE_SMA200,False,9704.096509617912,-295.9034903820884,-0.029590349038208896,-0.008742669973586192,-0.8458599728830425,-0.041071498548823304,5,0.2,0.08163718137412454,-59.18069807641787,-999995.0
0.05,0.1,10,0.55,ABOVE_SMA200,True,9704.096509617912,-295.9034903820884,-0.029590349038208896,-0.008742669973586192,-0.8458599728830425,-0.041071498548823304,5,0.2,0.08163718137412454,-59.18069807641787,-999995.0
0.05,0.1,10,0.55,ABOVE_SMA200,False,9704.096509617912,-295.9034903820884,-0.029590349038208896,-0.008742669973586192,-0.8458599728830425,-0.041071498548823304,5,0.2,0.08163718137412454,-59.18069807641787,-999995.0
