Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,Entry_Cost,Net_Exit_Value,Net_Profit,Return_Percent,Holding_Days,Exit_Reason,Outcome,MFE_Percent,MAE_Percent,Path_Close_Return,Profit_Capture_Ratio,Post_Exit_Max_Return_5D,Post_Exit_Min_Return_5D,Buy_Probability_At_Entry,Sell_Probability_At_Entry,Wait_Probability_At_Entry,Entry_Year,Entry_Month,Holding_Bucket,Buy_Confidence_Bucket
2022-10-26,2022-10-28,363.3035905412318,361.49289559373216,6.71858382782422,2441.1297165635924,2428.477450177177,-12.65226638641525,-0.0051829553753603,2,SELL_SIGNAL,LOSS,0.020497097386998505,-0.006199440439100477,0.019187155501896466,-0.2528628945602754,0.027899534122944873,-0.028973598760329445,0.427741896186146,0.4162425160177344,0.1560155877961205,2022,2022-10,2-3 days,40-45%
2022-11-01,2022-11-02,371.4146008389389,360.2001083812079,6.563346923284582,2437.9666499669884,2363.8818612832624,-74.08478868372595,-0.0303879418058196,1,STOP_LOSS,LOSS,0.0004409577066782088,-0.03961369166948581,-0.03933183548684883,-68.91350654632137,0.017662947477408167,-0.02548850676469471,0.4173786416509657,0.3874718306474642,0.19514952770157,2022,2022-11,1 day,40-45%
2022-11-02,2022-11-03,365.4741657202745,354.43903876051655,6.619355783123711,2419.4454527960575,2345.9234851741357,-73.5219676219217,-0.0303879418058197,1,STOP_LOSS,LOSS,0.012118435448275766,-0.03955141455674973,-0.033769812607935275,-2.5075796240795554,0.060843395966584356,-0.006399361748825584,0.413630880378297,0.3971643319003131,0.1892047877213898,2022,2022-11,1 day,40-45%
2022-11-14,2022-11-21,377.6216621859459,375.5008430603028,6.357752001050562,2401.064960890578,2387.102502239177,-13.96245865140054,-0.0058151107441181,5,MAX_HOLDING,LOSS,0.01404129203166779,-0.01663385802834181,-0.005417337348050403,-0.41414356535018915,0.02134024238519757,-0.0030700480033075826,0.4696599261810458,0.3306973756517086,0.1996426981672463,2022,2022-11,4-5 days,45-50%
2023-08-04,2023-08-11,434.3098830781232,429.2526942993164,5.519871193755957,2397.574346227727,2369.1826401467183,-28.39170608100858,-0.011841845958053,5,MAX_HOLDING,LOSS,0.0046356910751373884,-0.016548312419768015,-0.011446413592048319,-2.554494198624321,0.00572110979627586,-0.028168600238479263,0.4042099313841205,0.3036500781235698,0.2921399904923099,2023,2023-08,4-5 days,40-45%
2023-08-17,2023-08-24,425.0979158693093,420.81499008789064,5.622792553757721,2390.476419707474,2365.918777236543,-24.55764247093157,-0.0102731163831922,5,MAX_HOLDING,LOSS,0.009001322974189695,-0.018670214133537515,-0.009876911266699198,-1.1412896096106355,0.03669260173857767,-0.004126746380178478,0.413832252917117,0.2631422582952428,0.3230254887876398,2023,2023-08,4-5 days,40-45%
2024-08-06,2024-08-13,507.3139477084741,529.3987987670898,4.6994540757232075,2384.337009089742,2487.636554014716,103.29954492497382,0.0433242215891326,5,MAX_HOLDING,WIN,0.04420401405982742,-0.0027994471636652407,0.04374177594357269,0.9800970004781902,0.03489102555219865,-0.0033425908080179675,0.4648255793198665,0.3453932302826455,0.1897811903974881,2024,2024-08,4-5 days,45-50%
2024-12-20,2024-12-30,572.0921634163793,578.2034890014648,4.2124696986570624,2410.1618953209854,2435.421110608755,25.25921528776962,0.010480298164537,5,MAX_HOLDING,WIN,0.03539123404438274,-0.0016779915032087045,0.010884804729325091,0.2961269491590509,0.01972073795646971,-0.012926694462787342,0.5502105065679672,0.1982154989772922,0.2515739944547399,2024,2024-12,4-5 days,55-60%
2025-04-15,2025-04-16,532.2889151909033,516.2169836856291,4.539330064329428,2416.4766991429274,2343.0449458342537,-73.4317533086737,-0.0303879418058193,1,STOP_LOSS,LOSS,0.0063954563437841495,-0.036103558164457025,-0.02615503060342976,-4.751489209265551,0.04575189147442061,-0.028692320454688232,0.5002474633522975,0.3839568668367044,0.1157956698109981,2025,2025-04,1 day,50-55%
2025-04-16,2025-04-21,524.4082398142845,508.57425742133194,4.572542517195495,2398.118760815759,2325.2448674686457,-72.87389334711315,-0.0303879418058194,2,STOP_LOSS,LOSS,0.01147770381637484,-0.04386414534001651,-0.03367205695924707,-2.6475628132576468,0.07333381765523522,0.006709828017255527,0.5075866319738421,0.3666789316606575,0.1257344363655001,2025,2025-04,2-3 days,50-55%
2025-04-21,2025-04-28,514.0321171032151,544.7650693205821,4.629403965373299,2379.9002874789803,2521.685378352352,141.7850908733717,0.0595760635936407,5,TAKE_PROFIT,WIN,0.06193743759712695,-0.024563828051840007,0.05675769934792641,0.961874851542199,0.028873211637526926,-0.01974821108471783,0.5813037220551194,0.3024153383590539,0.1162809395858261,2025,2025-04,4-5 days,55-60%
